t,z_numerical,z_analytical,vz_numerical,vz_analytical,error_z
0.0377,2.993010081,2.993028573,-0.369837,-0.369837,1.849185e-05
0.0378,2.992972999,2.99299154,-0.370818,-0.370818,1.85409e-05
0.0379,2.992935819,2.992954409,-0.371799,-0.371799,1.858995e-05
0.038,2.992898541,2.99291718,-0.37278,-0.37278,1.8639e-05
0.0381,2.992861165,2.992879853,-0.373761,-0.373761,1.868805e-05
0.0382,2.992823691,2.992842428,-0.374742,-0.374742,1.87371e-05
0.0383,2.992786118,2.992804905,-0.375723,-0.375723,1.878615e-05
0.0384,2.992748448,2.992767283,-0.376704,-0.376704,1.88352e-05
0.0385,2.99271068,2.992729564,-0.377685,-0.377685,1.888425e-05
0.0386,2.992672813,2.992691746,-0.378666,-0.378666,1.89333e-05
0.0387,2.992634848,2.992653831,-0.379647,-0.379647,1.898235e-05
0.0388,2.992596785,2.992615817,-0.380628,-0.380628,1.90314e-05
0.0389,2.992558624,2.992577705,-0.381609,-0.381609,1.908045e-05
0.039,2.992520365,2.992539495,-0.38259,-0.38259,1.91295e-05
0.0391,2.992482008,2.992501187,-0.383571,-0.383571,1.917855e-05
0.0392,2.992443553,2.992462781,-0.384552,-0.384552,1.92276e-05
0.0393,2.992405,2.992424277,-0.385533,-0.385533,1.927665e-05
0.0394,2.992366348,2.992385674,-0.386514,-0.386514,1.93257e-05
0.0395,2.992327599,2.992346974,-0.387495,-0.387495,1.937475e-05
0.0396,2.992288751,2.992308175,-0.388476,-0.388476,1.94238e-05
0.0397,2.992249806,2.992269279,-0.389457,-0.389457,1.947285e-05
0.0398,2.992210762,2.992230284,-0.390438,-0.390438,1.95219e-05
0.0399,2.99217162,2.992191191,-0.391419,-0.391419,1.957095e-05
0.04,2.99213238,2.992152,-0.3924,-0.3924,1.962e-05
0.0401,2.992093042,2.992112711,-0.393381,-0.393381,1.966905e-05
0.0402,2.992053606,2.992073324,-0.394362,-0.394362,1.97181e-05
0.0403,2.992014071,2.992033839,-0.395343,-0.395343,1.976715e-05
0.0404,2.991974439,2.991994255,-0.396324,-0.396324,1.98162e-05
0.0405,2.991934708,2.991954574,-0.397305,-0.397305,1.986525e-05
0.0406,2.99189488,2.991914794,-0.398286,-0.398286,1.99143e-05
0.0407,2.991854953,2.991874917,-0.399267,-0.399267,1.996335e-05
0.0408,2.991814928,2.991834941,-0.400248,-0.400248,2.00124e-05
0.0409,2.991774805,2.991794867,-0.401229,-0.401229,2.006145e-05
0.041,2.991734584,2.991754695,-0.40221,-0.40221,2.01105e-05
0.0411,2.991694265,2.991714425,-0.403191,-0.403191,2.015955e-05
0.0412,2.991653848,2.991674057,-0.404172,-0.404172,2.02086e-05
0.0413,2.991613333,2.991633591,-0.405153,-0.405153,2.025765e-05
0.0414,2.991572719,2.991593026,-0.406134,-0.406134,2.03067e-05
0.0415,2.991532008,2.991552364,-0.407115,-0.407115,2.035575e-05
0.0416,2.991491198,2.991511603,-0.408096,-0.408096,2.04048e-05
0.0417,2.991450291,2.991470745,-0.409077,-0.409077,2.045385e-05
0.0418,2.991409285,2.991429788,-0.410058,-0.410058,2.05029e-05
0.0419,2.991368181,2.991388733,-0.411039,-0.411039,2.055195e-05
0.042,2.991326979,2.99134758,-0.41202,-0.41202,2.0601e-05
0.0421,2.991285679,2.991306329,-0.413001,-0.413001,2.065005e-05
0.0422,2.991244281,2.99126498,-0.413982,-0.413982,2.06991e-05
0.0423,2.991202784,2.991223533,-0.414963,-0.414963,2.074815e-05
0.0424,2.99116119,2.991181987,-0.415944,-0.415944,2.07972e-05
0.0425,2.991119497,2.991140344,-0.416925,-0.416925,2.084625e-05
0.0426,2.991077707,2.991098602,-0.417906,-0.417906,2.08953e-05
0.0427,2.991035818,2.991056763,-0.418887,-0.418887,2.094435e-05
0.0428,2.990993831,2.991014825,-0.419868,-0.419868,2.09934e-05
0.0429,2.990951746,2.990972789,-0.420849,-0.420849,2.104245e-05
0.043,2.990909563,2.990930655,-0.42183,-0.42183,2.10915e-05
0.0431,2.990867282,2.990888423,-0.422811,-0.422811,2.114055e-05
0.0432,2.990824903,2.990846093,-0.423792,-0.423792,2.11896e-05
0.0433,2.990782426,2.990803665,-0.424773,-0.424773,2.123865e-05
0.0434,2.99073985,2.990761138,-0.425754,-0.425754,2.12877e-05
0.0435,2.990697177,2.990718514,-0.426735,-0.426735,2.133675e-05
0.0436,2.990654405,2.990675791,-0.427716,-0.427716,2.13858e-05
0.0437,2.990611536,2.990632971,-0.428697,-0.428697,2.143485e-05
0.0438,2.990568568,2.990590052,-0.429678,-0.429678,2.14839e-05
0.0439,2.990525502,2.990547035,-0.430659,-0.430659,2.153295e-05
0.044,2.990482338,2.99050392,-0.43164,-0.43164,2.1582e-05
0.0441,2.990439076,2.990460707,-0.432621,-0.432621,2.163105e-05
0.0442,2.990395716,2.990417396,-0.433602,-0.433602,2.16801e-05
0.0443,2.990352257,2.990373987,-0.434583,-0.434583,2.172915e-05
0.0444,2.990308701,2.990330479,-0.435564,-0.435564,2.17782e-05
0.0445,2.990265046,2.990286874,-0.436545,-0.436545,2.182725e-05
0.0446,2.990221294,2.99024317,-0.437526,-0.437526,2.18763e-05
0.0447,2.990177443,2.990199369,-0.438507,-0.438507,2.192535e-05
0.0448,2.990133494,2.990155469,-0.439488,-0.439488,2.19744e-05
0.0449,2.990089447,2.990111471,-0.440469,-0.440469,2.202345e-05
0.045,2.990045302,2.990067375,-0.44145,-0.44145,2.20725e-05
0.0451,2.990001059,2.990023181,-0.442431,-0.442431,2.212155e-05
0.0452,2.989956718,2.989978889,-0.443412,-0.443412,2.21706e-05
0.0453,2.989912279,2.989934499,-0.444393,-0.444393,2.221965e-05
0.0454,2.989867741,2.98989001,-0.445374,-0.445374,2.22687e-05
0.0455,2.989823106,2.989845424,-0.446355,-0.446355,2.231775e-05
0.0456,2.989778372,2.989800739,-0.447336,-0.447336,2.23668e-05
0.0457,2.989733541,2.989755957,-0.448317,-0.448317,2.241585e-05
0.0458,2.989688611,2.989711076,-0.449298,-0.449298,2.24649e-05
0.0459,2.989643583,2.989666097,-0.450279,-0.450279,2.251395e-05
0.046,2.989598457,2.98962102,-0.45126,-0.45126,2.2563e-05
0.0461,2.989553233,2.989575845,-0.452241,-0.452241,2.261205e-05
0.0462,2.989507911,2.989530572,-0.453222,-0.453222,2.26611e-05
0.0463,2.98946249,2.989485201,-0.454203,-0.454203,2.271015e-05
0.0464,2.989416972,2.989439731,-0.455184,-0.455184,2.27592e-05
0.0465,2.989371355,2.989394164,-0.456165,-0.456165,2.280825e-05
0.0466,2.989325641,2.989348498,-0.457146,-0.457146,2.28573e-05
0.0467,2.989279828,2.989302735,-0.458127,-0.458127,2.290635e-05
0.0468,2.989233917,2.989256873,-0.459108,-0.459108,2.29554e-05
0.0469,2.989187908,2.989210913,-0.460089,-0.460089,2.300445e-05
0.047,2.989141801,2.989164855,-0.46107,-0.46107,2.30535e-05
0.0471,2.989095596,2.989118699,-0.462051,-0.462051,2.310255e-05
0.0472,2.989049293,2.989072445,-0.463032,-0.463032,2.31516e-05
0.0473,2.989002892,2.989026093,-0.464013,-0.464013,2.320065e-05
0.0474,2.988956392,2.988979642,-0.464994,-0.464994,2.32497e-05
0.0475,2.988909795,2.988933094,-0.465975,-0.465975,2.329875e-05
0.0476,2.988863099,2.988886447,-0.466956,-0.466956,2.33478e-05
0.0477,2.988816306,2.988839703,-0.467937,-0.467937,2.339685e-05
0.0478,2.988769414,2.98879286,-0.468918,-0.468918,2.34459e-05
0.0479,2.988722424,2.988745919,-0.469899,-0.469899,2.349495e-05
0.048,2.988675336,2.98869888,-0.47088,-0.47088,2.3544e-05
0.0481,2.98862815,2.988651743,-0.471861,-0.471861,2.359305e-05
0.0482,2.988580866,2.988604508,-0.472842,-0.472842,2.36421e-05
0.0483,2.988533483,2.988557175,-0.473823,-0.473823,2.369115e-05
0.0484,2.988486003,2.988509743,-0.474804,-0.474804,2.37402e-05
0.0485,2.988438424,2.988462214,-0.475785,-0.475785,2.378925e-05
0.0486,2.988390748,2.988414586,-0.476766,-0.476766,2.38383e-05
0.0487,2.988342973,2.988366861,-0.477747,-0.477747,2.388735e-05
0.0488,2.9882951,2.988319037,-0.478728,-0.478728,2.39364e-05
0.0489,2.988247129,2.988271115,-0.479709,-0.479709,2.398545e-05
0.049,2.98819906,2.988223095,-0.48069,-0.48069,2.40345e-05
0.0491,2.988150893,2.988174977,-0.481671,-0.481671,2.408355e-05
0.0492,2.988102628,2.988126761,-0.482652,-0.482652,2.41326e-05
0.0493,2.988054265,2.988078447,-0.483633,-0.483633,2.418165e-05
0.0494,2.988005803,2.988030034,-0.484614,-0.484614,2.42307e-05
0.0495,2.987957244,2.987981524,-0.485595,-0.485595,2.427975e-05
0.0496,2.987908586,2.987932915,-0.486576,-0.486576,2.43288e-05
0.0497,2.987859831,2.987884209,-0.487557,-0.487557,2.437785e-05
0.0498,2.987810977,2.987835404,-0.488538,-0.488538,2.44269e-05
0.0499,2.987762025,2.987786501,-0.489519,-0.489519,2.447595e-05
0.05,2.987712975,2.9877375,-0.4905,-0.4905,2.4525e-05
0.0501,2.987663827,2.987688401,-0.491481,-0.491481,2.457405e-05
0.0502,2.987614581,2.987639204,-0.492462,-0.492462,2.46231e-05
0.0503,2.987565236,2.987589909,-0.493443,-0.493443,2.467215e-05
0.0504,2.987515794,2.987540515,-0.494424,-0.494424,2.47212e-05
0.0505,2.987466253,2.987491024,-0.495405,-0.495405,2.477025e-05
0.0506,2.987416615,2.987441434,-0.496386,-0.496386,2.48193e-05
0.0507,2.987366878,2.987391747,-0.497367,-0.497367,2.486835e-05
0.0508,2.987317043,2.987341961,-0.498348,-0.498348,2.49174e-05
0.0509,2.98726711,2.987292077,-0.499329,-0.499329,2.496645e-05
0.051,2.987217079,2.987242095,-0.50031,-0.50031,2.50155e-05
0.0511,2.98716695,2.987192015,-0.501291,-0.501291,2.506455e-05
0.0512,2.987116723,2.987141837,-0.502272,-0.502272,2.51136e-05
0.0513,2.987066398,2.987091561,-0.503253,-0.503253,2.516265e-05
0.0514,2.987015974,2.987041186,-0.504234,-0.504234,2.52117e-05
0.0515,2.986965453,2.986990714,-0.505215,-0.505215,2.526075e-05
0.0516,2.986914833,2.986940143,-0.506196,-0.506196,2.53098e-05
0.0517,2.986864116,2.986889475,-0.507177,-0.507177,2.535885e-05
0.0518,2.9868133,2.986838708,-0.508158,-0.508158,2.54079e-05
0.0519,2.986762386,2.986787843,-0.509139,-0.509139,2.545695e-05
0.052,2.986711374,2.98673688,-0.51012,-0.51012,2.5506e-05
0.0521,2.986660264,2.986685819,-0.511101,-0.511101,2.555505e-05
0.0522,2.986609056,2.98663466,-0.512082,-0.512082,2.56041e-05
0.0523,2.986557749,2.986583403,-0.513063,-0.513063,2.565315e-05
0.0524,2.986506345,2.986532047,-0.514044,-0.514044,2.57022e-05
0.0525,2.986454842,2.986480594,-0.515025,-0.515025,2.575125e-05
0.0526,2.986403242,2.986429042,-0.516006,-0.516006,2.58003e-05
0.0527,2.986351543,2.986377393,-0.516987,-0.516987,2.584935e-05
0.0528,2.986299746,2.986325645,-0.517968,-0.517968,2.58984e-05
0.0529,2.986247851,2.986273799,-0.518949,-0.518949,2.594745e-05
0.053,2.986195858,2.986221855,-0.51993,-0.51993,2.59965e-05
0.0531,2.986143767,2.986169813,-0.520911,-0.520911,2.604555e-05
0.0532,2.986091578,2.986117673,-0.521892,-0.521892,2.60946e-05
0.0533,2.986039291,2.986065435,-0.522873,-0.522873,2.614365e-05
0.0534,2.985986905,2.986013098,-0.523854,-0.523854,2.61927e-05
0.0535,2.985934422,2.985960664,-0.524835,-0.524835,2.624175e-05
0.0536,2.98588184,2.985908131,-0.525816,-0.525816,2.62908e-05
0.0537,2.985829161,2.985855501,-0.526797,-0.526797,2.633985e-05
0.0538,2.985776383,2.985802772,-0.527778,-0.527778,2.63889e-05
0.0539,2.985723507,2.985749945,-0.528759,-0.528759,2.643795e-05
0.054,2.985670533,2.98569702,-0.52974,-0.52974,2.6487e-05
0.0541,2.985617461,2.985643997,-0.530721,-0.530721,2.653605e-05
0.0542,2.985564291,2.985590876,-0.531702,-0.531702,2.65851e-05
0.0543,2.985511022,2.985537657,-0.532683,-0.532683,2.663415e-05
0.0544,2.985457656,2.985484339,-0.533664,-0.533664,2.66832e-05
0.0545,2.985404191,2.985430924,-0.534645,-0.534645,2.673225e-05
0.0546,2.985350629,2.98537741,-0.535626,-0.535626,2.67813e-05
0.0547,2.985296968,2.985323799,-0.536607,-0.536607,2.683035e-05
0.0548,2.985243209,2.985270089,-0.537588,-0.537588,2.68794e-05
0.0549,2.985189352,2.985216281,-0.538569,-0.538569,2.692845e-05
0.055,2.985135398,2.985162375,-0.53955,-0.53955,2.69775e-05
0.0551,2.985081344,2.985108371,-0.540531,-0.540531,2.702655e-05
0.0552,2.985027193,2.985054269,-0.541512,-0.541512,2.70756e-05
0.0553,2.984972944,2.985000069,-0.542493,-0.542493,2.712465e-05
0.0554,2.984918597,2.98494577,-0.543474,-0.543474,2.71737e-05
0.0555,2.984864151,2.984891374,-0.544455,-0.544455,2.722275e-05
0.0556,2.984809607,2.984836879,-0.545436,-0.545436,2.72718e-05
0.0557,2.984754966,2.984782287,-0.546417,-0.546417,2.732085e-05
0.0558,2.984700226,2.984727596,-0.547398,-0.547398,2.73699e-05
0.0559,2.984645388,2.984672807,-0.548379,-0.548379,2.741895e-05
0.056,2.984590452,2.98461792,-0.54936,-0.54936,2.7468e-05
0.0561,2.984535418,2.984562935,-0.550341,-0.550341,2.751705e-05
0.0562,2.984480286,2.984507852,-0.551322,-0.551322,2.75661e-05
0.0563,2.984425055,2.984452671,-0.552303,-0.552303,2.761515e-05
0.0564,2.984369727,2.984397391,-0.553284,-0.553284,2.76642e-05
0.0565,2.9843143,2.984342014,-0.554265,-0.554265,2.771325e-05
0.0566,2.984258776,2.984286538,-0.555246,-0.555246,2.77623e-05
0.0567,2.984203153,2.984230965,-0.556227,-0.556227,2.781135e-05
0.0568,2.984147432,2.984175293,-0.557208,-0.557208,2.78604e-05
0.0569,2.984091613,2.984119523,-0.558189,-0.558189,2.790945e-05
0.057,2.984035696,2.984063655,-0.55917,-0.55917,2.79585e-05
0.0571,2.983979681,2.984007689,-0.560151,-0.560151,2.800755e-05
0.0572,2.983923568,2.983951625,-0.561132,-0.561132,2.80566e-05
0.0573,2.983867357,2.983895463,-0.562113,-0.562113,2.810565e-05
0.0574,2.983811047,2.983839202,-0.563094,-0.563094,2.81547e-05
0.0575,2.98375464,2.983782844,-0.564075,-0.564075,2.820375e-05
0.0576,2.983698134,2.983726387,-0.565056,-0.565056,2.82528e-05
0.0577,2.983641531,2.983669833,-0.566037,-0.566037,2.830185e-05
0.0578,2.983584829,2.98361318,-0.567018,-0.567018,2.83509e-05
0.0579,2.983528029,2.983556429,-0.567999,-0.567999,2.839995e-05
0.058,2.983471131,2.98349958,-0.56898,-0.56898,2.8449e-05
0.0581,2.983414135,2.983442633,-0.569961,-0.569961,2.849805e-05
0.0582,2.983357041,2.983385588,-0.570942,-0.570942,2.85471e-05
0.0583,2.983299848,2.983328445,-0.571923,-0.571923,2.859615e-05
0.0584,2.983242558,2.983271203,-0.572904,-0.572904,2.86452e-05
0.0585,2.983185169,2.983213864,-0.573885,-0.573885,2.869425e-05
0.0586,2.983127683,2.983156426,-0.574866,-0.574866,2.87433e-05
0.0587,2.983070098,2.983098891,-0.575847,-0.575847,2.879235e-05
0.0588,2.983012415,2.983041257,-0.576828,-0.576828,2.88414e-05
0.0589,2.982954634,2.982983525,-0.577809,-0.577809,2.889045e-05
0.059,2.982896755,2.982925695,-0.57879,-0.57879,2.89395e-05
0.0591,2.982838778,2.982867767,-0.579771,-0.579771,2.898855e-05
0.0592,2.982780703,2.982809741,-0.580752,-0.580752,2.90376e-05
0.0593,2.98272253,2.982751617,-0.581733,-0.581733,2.908665e-05
0.0594,2.982664258,2.982693394,-0.582714,-0.582714,2.91357e-05
0.0595,2.982605889,2.982635074,-0.583695,-0.583695,2.918475e-05
0.0596,2.982547421,2.982576655,-0.584676,-0.584676,2.92338e-05
0.0597,2.982488856,2.982518139,-0.585657,-0.585657,2.928285e-05
0.0598,2.982430192,2.982459524,-0.586638,-0.586638,2.93319e-05
0.0599,2.98237143,2.982400811,-0.587619,-0.587619,2.938095e-05
0.06,2.98231257,2.982342,-0.5886,-0.5886,2.943e-05
0.0601,2.982253612,2.982283091,-0.589581,-0.589581,2.947905e-05
0.0602,2.982194556,2.982224084,-0.590562,-0.590562,2.95281e-05
0.0603,2.982135401,2.982164979,-0.591543,-0.591543,2.957715e-05
0.0604,2.982076149,2.982105775,-0.592524,-0.592524,2.96262e-05
0.0605,2.982016798,2.982046474,-0.593505,-0.593505,2.967525e-05
0.0606,2.98195735,2.981987074,-0.594486,-0.594486,2.97243e-05
0.0607,2.981897803,2.981927577,-0.595467,-0.595467,2.977335e-05
0.0608,2.981838158,2.981867981,-0.596448,-0.596448,2.98224e-05
0.0609,2.981778415,2.981808287,-0.597429,-0.597429,2.987145e-05
0.061,2.981718574,2.981748495,-0.59841,-0.59841,2.99205e-05
0.0611,2.981658635,2.981688605,-0.599391,-0.599391,2.996955e-05
0.0612,2.981598598,2.981628617,-0.600372,-0.600372,3.00186e-05
0.0613,2.981538463,2.981568531,-0.601353,-0.601353,3.006765e-05
0.0614,2.981478229,2.981508346,-0.602334,-0.602334,3.01167e-05
0.0615,2.981417898,2.981448064,-0.603315,-0.603315,3.016575e-05
0.0616,2.981357468,2.981387683,-0.604296,-0.604296,3.02148e-05
0.0617,2.981296941,2.981327205,-0.605277,-0.605277,3.026385e-05
0.0618,2.981236315,2.981266628,-0.606258,-0.606258,3.03129e-05
0.0619,2.981175591,2.981205953,-0.607239,-0.607239,3.036195e-05
0.062,2.981114769,2.98114518,-0.60822,-0.60822,3.0411e-05
0.0621,2.981053849,2.981084309,-0.609201,-0.609201,3.046005e-05
0.0622,2.980992831,2.98102334,-0.610182,-0.610182,3.05091e-05
0.0623,2.980931714,2.980962273,-0.611163,-0.611163,3.055815e-05
0.0624,2.9808705,2.980901107,-0.612144,-0.612144,3.06072e-05
0.0625,2.980809187,2.980839844,-0.613125,-0.613125,3.065625e-05
0.0626,2.980747777,2.980778482,-0.614106,-0.614106,3.07053e-05
0.0627,2.980686268,2.980717023,-0.615087,-0.615087,3.075435e-05
0.0628,2.980624661,2.980655465,-0.616068,-0.616068,3.08034e-05
0.0629,2.980562956,2.980593809,-0.617049,-0.617049,3.085245e-05
0.063,2.980501153,2.980532055,-0.61803,-0.61803,3.09015e-05
0.0631,2.980439252,2.980470203,-0.619011,-0.619011,3.095055e-05
0.0632,2.980377253,2.980408253,-0.619992,-0.619992,3.09996e-05
0.0633,2.980315156,2.980346205,-0.620973,-0.620973,3.104865e-05
0.0634,2.98025296,2.980284058,-0.621954,-0.621954,3.10977e-05
0.0635,2.980190667,2.980221814,-0.622935,-0.622935,3.114675e-05
0.0636,2.980128275,2.980159471,-0.623916,-0.623916,3.11958e-05
0.0637,2.980065786,2.980097031,-0.624897,-0.624897,3.124485e-05
0.0638,2.980003198,2.980034492,-0.625878,-0.625878,3.12939e-05
0.0639,2.979940512,2.979971855,-0.626859,-0.626859,3.134295e-05
0.064,2.979877728,2.97990912,-0.62784,-0.62784,3.1392e-05
0.0641,2.979814846,2.979846287,-0.628821,-0.628821,3.144105e-05
0.0642,2.979751866,2.979783356,-0.629802,-0.629802,3.14901e-05
0.0643,2.979688787,2.979720327,-0.630783,-0.630783,3.153915e-05
0.0644,2.979625611,2.979657199,-0.631764,-0.631764,3.15882e-05
0.0645,2.979562336,2.979593974,-0.632745,-0.632745,3.163725e-05
0.0646,2.979498964,2.97953065,-0.633726,-0.633726,3.16863e-05
0.0647,2.979435493,2.979467229,-0.634707,-0.634707,3.173535e-05
0.0648,2.979371924,2.979403709,-0.635688,-0.635688,3.17844e-05
0.0649,2.979308257,2.979340091,-0.636669,-0.636669,3.183345e-05
0.065,2.979244492,2.979276375,-0.63765,-0.63765,3.18825e-05
0.0651,2.979180629,2.979212561,-0.638631,-0.638631,3.193155e-05
0.0652,2.979116668,2.979148649,-0.639612,-0.639612,3.19806e-05
0.0653,2.979052609,2.979084639,-0.640593,-0.640593,3.202965e-05
0.0654,2.978988451,2.97902053,-0.641574,-0.641574,3.20787e-05
0.0655,2.978924196,2.978956324,-0.642555,-0.642555,3.212775e-05
0.0656,2.978859842,2.978892019,-0.643536,-0.643536,3.21768e-05
0.0657,2.978795391,2.978827617,-0.644517,-0.644517,3.222585e-05
0.0658,2.978730841,2.978763116,-0.645498,-0.645498,3.22749e-05
0.0659,2.978666193,2.978698517,-0.646479,-0.646479,3.232395e-05
0.066,2.978601447,2.97863382,-0.64746,-0.64746,3.2373e-05
0.0661,2.978536603,2.978569025,-0.648441,-0.648441,3.242205e-05
0.0662,2.978471661,2.978504132,-0.649422,-0.649422,3.24711e-05
0.0663,2.97840662,2.978439141,-0.650403,-0.650403,3.252015e-05
0.0664,2.978341482,2.978374051,-0.651384,-0.651384,3.25692e-05
0.0665,2.978276245,2.978308864,-0.652365,-0.652365,3.261825e-05
0.0666,2.978210911,2.978243578,-0.653346,-0.653346,3.26673e-05
0.0667,2.978145478,2.978178195,-0.654327,-0.654327,3.271635e-05
0.0668,2.978079947,2.978112713,-0.655308,-0.655308,3.27654e-05
0.0669,2.978014318,2.978047133,-0.656289,-0.656289,3.281445e-05
0.067,2.977948591,2.977981455,-0.65727,-0.65727,3.28635e-05
0.0671,2.977882766,2.977915679,-0.658251,-0.658251,3.291255e-05
0.0672,2.977816843,2.977849805,-0.659232,-0.659232,3.29616e-05
0.0673,2.977750822,2.977783833,-0.660213,-0.660213,3.301065e-05
0.0674,2.977684702,2.977717762,-0.661194,-0.661194,3.30597e-05
0.0675,2.977618485,2.977651594,-0.662175,-0.662175,3.310875e-05
0.0676,2.977552169,2.977585327,-0.663156,-0.663156,3.31578e-05
0.0677,2.977485756,2.977518963,-0.664137,-0.664137,3.320685e-05
0.0678,2.977419244,2.9774525,-0.665118,-0.665118,3.32559e-05
0.0679,2.977352634,2.977385939,-0.666099,-0.666099,3.330495e-05
0.068,2.977285926,2.97731928,-0.66708,-0.66708,3.3354e-05
0.0681,2.97721912,2.977252523,-0.668061,-0.668061,3.340305e-05
0.0682,2.977152216,2.977185668,-0.669042,-0.669042,3.34521e-05
0.0683,2.977085213,2.977118715,-0.670023,-0.670023,3.350115e-05
0.0684,2.977018113,2.977051663,-0.671004,-0.671004,3.35502e-05
0.0685,2.976950914,2.976984514,-0.671985,-0.671985,3.359925e-05
0.0686,2.976883618,2.976917266,-0.672966,-0.672966,3.36483e-05
0.0687,2.976816223,2.976849921,-0.673947,-0.673947,3.369735e-05
0.0688,2.97674873,2.976782477,-0.674928,-0.674928,3.37464e-05
0.0689,2.976681139,2.976714935,-0.675909,-0.675909,3.379545e-05
0.069,2.97661345,2.976647295,-0.67689,-0.67689,3.38445e-05
0.0691,2.976545663,2.976579557,-0.677871,-0.677871,3.389355e-05
0.0692,2.976477778,2.976511721,-0.678852,-0.678852,3.39426e-05
0.0693,2.976409795,2.976443787,-0.679833,-0.679833,3.399165e-05
0.0694,2.976341713,2.976375754,-0.680814,-0.680814,3.40407e-05
0.0695,2.976273534,2.976307624,-0.681795,-0.681795,3.408975e-05
0.0696,2.976205256,2.976239395,-0.682776,-0.682776,3.41388e-05
0.0697,2.976136881,2.976171069,-0.683757,-0.683757,3.418785e-05
0.0698,2.976068407,2.976102644,-0.684738,-0.684738,3.42369e-05
0.0699,2.975999835,2.976034121,-0.685719,-0.685719,3.428595e-05
0.07,2.975931165,2.9759655,-0.6867,-0.6867,3.4335e-05
0.0701,2.975862397,2.975896781,-0.687681,-0.687681,3.438405e-05
0.0702,2.975793531,2.975827964,-0.688662,-0.688662,3.44331e-05
0.0703,2.975724566,2.975759049,-0.689643,-0.689643,3.448215e-05
0.0704,2.975655504,2.975690035,-0.690624,-0.690624,3.45312e-05
0.0705,2.975586343,2.975620924,-0.691605,-0.691605,3.458025e-05
0.0706,2.975517085,2.975551714,-0.692586,-0.692586,3.46293e-05
0.0707,2.975447728,2.975482407,-0.693567,-0.693567,3.467835e-05
0.0708,2.975378273,2.975413001,-0.694548,-0.694548,3.47274e-05
0.0709,2.97530872,2.975343497,-0.695529,-0.695529,3.477645e-05
0.071,2.975239069,2.975273895,-0.69651,-0.69651,3.48255e-05
0.0711,2.97516932,2.975204195,-0.697491,-0.697491,3.487455e-05
0.0712,2.975099473,2.975134397,-0.698472,-0.698472,3.49236e-05
0.0713,2.975029528,2.975064501,-0.699453,-0.699453,3.497265e-05
